feature,coefficient,absolute_coefficient
CSNK2A2 (1459),-6.6329117062137695e-06,6.6329117062137695e-06
SMIM14 (201895),6.632746509905684e-06,6.632746509905684e-06
LHX8 (431707),6.632511108400342e-06,6.632511108400342e-06
ARMC10 (83787),6.632194391882545e-06,6.632194391882545e-06
MSL1 (339287),6.632144573242565e-06,6.632144573242565e-06
ICAM2 (3384),-6.631545535384954e-06,6.631545535384954e-06
DMKN (93099),6.6313710225485875e-06,6.6313710225485875e-06
COMMD1 (150684),-6.63009427929281e-06,6.63009427929281e-06
MAD1L1 (8379),-6.62961365508846e-06,6.62961365508846e-06
MMGT1 (93380),6.627091463039539e-06,6.627091463039539e-06
TFEC (22797),6.625821054357439e-06,6.625821054357439e-06
NUP160 (23279),6.623332768866936e-06,6.623332768866936e-06
DNAJA1 (3301),-6.6226595415444235e-06,6.6226595415444235e-06
CNTROB (116840),-6.622040354353621e-06,6.622040354353621e-06
CELA2B (51032),-6.621686455701606e-06,6.621686455701606e-06
NLRX1 (79671),6.621649938289469e-06,6.621649938289469e-06
PAMR1 (25891),-6.620065369884857e-06,6.620065369884857e-06
ALKBH7 (84266),6.619746108628326e-06,6.619746108628326e-06
DLGAP5 (9787),-6.619334906933844e-06,6.619334906933844e-06
KERA (11081),6.618309338597177e-06,6.618309338597177e-06
TMIGD3 (57413),6.6158132386683134e-06,6.6158132386683134e-06
HCAR1 (27198),-6.615139636339645e-06,6.615139636339645e-06
RIN2 (54453),-6.614702922504303e-06,6.614702922504303e-06
LYZL2 (119180),6.61465596460362e-06,6.61465596460362e-06
ZNF789 (285989),6.612498944306779e-06,6.612498944306779e-06
MRPS18A (55168),6.6123354186749435e-06,6.6123354186749435e-06
FBXL16 (146330),6.612223329943713e-06,6.612223329943713e-06
CTAGE15 (441294),6.611590795171189e-06,6.611590795171189e-06
TMPRSS11B (132724),6.610778791387289e-06,6.610778791387289e-06
OR5L2 (26338),-6.6101438431000705e-06,6.6101438431000705e-06
KPNB1 (3837),6.610049144288261e-06,6.610049144288261e-06
OR1G1 (8390),6.6090335558862646e-06,6.6090335558862646e-06
MYL10 (93408),6.608274124950296e-06,6.608274124950296e-06
OR13C5 (138799),6.6066112131348336e-06,6.6066112131348336e-06
ADCK5 (203054),6.601295204211367e-06,6.601295204211367e-06
PGM3 (5238),-6.60095091618843e-06,6.60095091618843e-06
VIT (5212),6.600177970202521e-06,6.600177970202521e-06
NEDD8 (4738),-6.599166132359469e-06,6.599166132359469e-06
LMNTD1 (160492),-6.598088746056663e-06,6.598088746056663e-06
SNX29 (92017),-6.597614651504098e-06,6.597614651504098e-06
KCTD12 (115207),-6.595246692110632e-06,6.595246692110632e-06
NPIPB2 (729978),6.5946304888957805e-06,6.5946304888957805e-06
RPL23A (6147),6.59271854639306e-06,6.59271854639306e-06
HNRNPA1L3 (642659),-6.590734925226648e-06,6.590734925226648e-06
C2CD2L (9854),6.590360562749944e-06,6.590360562749944e-06
CEACAM6 (4680),6.589792775726381e-06,6.589792775726381e-06
KCNN2 (3781),-6.588337332709965e-06,6.588337332709965e-06
OR11H4 (390442),6.5880977230191455e-06,6.5880977230191455e-06
KDM4E (390245),6.587614008936312e-06,6.587614008936312e-06
MAGI3 (260425),-6.587510872083698e-06,6.587510872083698e-06
TSPAN7 (7102),6.5872020193359375e-06,6.5872020193359375e-06
MBD3L4 (653656),-6.586572466396513e-06,6.586572466396513e-06
ZNF506 (440515),-6.5856798614905015e-06,6.5856798614905015e-06
CLIP4 (79745),-6.58521305931981e-06,6.58521305931981e-06
VPS4A (27183),-6.585122670121557e-06,6.585122670121557e-06
PORCN (64840),-6.584967014902485e-06,6.584967014902485e-06
CDC42EP1 (11135),-6.583600324608493e-06,6.583600324608493e-06
RFPL4AL1 (729974),-6.58336517116076e-06,6.58336517116076e-06
MED14 (9282),6.5818088857895755e-06,6.5818088857895755e-06
CCNT1 (904),6.581051636421481e-06,6.581051636421481e-06
PPP1R14D (54866),6.578321391002347e-06,6.578321391002347e-06
CNOT6L (246175),6.576036880141242e-06,6.576036880141242e-06
XCR1 (2829),6.575737645725834e-06,6.575737645725834e-06
ZNF772 (400720),-6.575233143023198e-06,6.575233143023198e-06
SFRP5 (6425),6.5749212707644724e-06,6.5749212707644724e-06
ISM2 (145501),6.574577686787063e-06,6.574577686787063e-06
BTN2A2 (10385),-6.574500538924368e-06,6.574500538924368e-06
RFC3 (5983),6.574100477372168e-06,6.574100477372168e-06
CCDC102B (79839),6.572084339868501e-06,6.572084339868501e-06
TCP10L (140290),-6.57133701011531e-06,6.57133701011531e-06
UBE2S (27338),-6.569168458281522e-06,6.569168458281522e-06
GUCA2B (2981),6.568833310661826e-06,6.568833310661826e-06
TEX47 (219557),-6.568827225019199e-06,6.568827225019199e-06
PSMA2 (5683),-6.568679450552751e-06,6.568679450552751e-06
CENPM (79019),6.5680247079833184e-06,6.5680247079833184e-06
MYL12B (103910),6.567823196668118e-06,6.567823196668118e-06
EOMES (8320),6.567601823468929e-06,6.567601823468929e-06
ACOXL (55289),-6.567549082647777e-06,6.567549082647777e-06
PTGS1 (5742),6.567059197751069e-06,6.567059197751069e-06
PMAIP1 (5366),-6.566776154811143e-06,6.566776154811143e-06
IL21R (50615),-6.566081855609089e-06,6.566081855609089e-06
B3GLCT (145173),6.566040400742072e-06,6.566040400742072e-06
TICAM1 (148022),-6.565550654349173e-06,6.565550654349173e-06
DKKL1 (27120),6.564337404732148e-06,6.564337404732148e-06
SPX (80763),-6.5632341679070995e-06,6.5632341679070995e-06
WDR47 (22911),-6.56272485043745e-06,6.56272485043745e-06
MAP4K3 (8491),6.562151138049587e-06,6.562151138049587e-06
ZNF667 (63934),-6.560173557590413e-06,6.560173557590413e-06
KCNU1 (157855),6.559867544723106e-06,6.559867544723106e-06
DNASE2B (58511),6.5591806945234675e-06,6.5591806945234675e-06
ZDBF2 (57683),-6.557961129167233e-06,6.557961129167233e-06
CYP11B2 (1585),-6.556779961963897e-06,6.556779961963897e-06
GOLGA6L7 (728310),6.556367063240146e-06,6.556367063240146e-06
RBFOX1 (54715),-6.556275414664378e-06,6.556275414664378e-06
GOT1 (2805),6.556171396934883e-06,6.556171396934883e-06
SNAPIN (23557),6.555013979526357e-06,6.555013979526357e-06
UBE2J1 (51465),-6.552970641309366e-06,6.552970641309366e-06
PPARG (5468),-6.552482249784974e-06,6.552482249784974e-06
APC2 (10297),-6.551603204186627e-06,6.551603204186627e-06
NLGN4Y (22829),-6.550555125918416e-06,6.550555125918416e-06
FMO3 (2328),-6.549971129211104e-06,6.549971129211104e-06
HSFY2 (159119),-6.546850084862053e-06,6.546850084862053e-06
SLN (6588),-6.543998940784727e-06,6.543998940784727e-06
DIO1 (1733),6.5435867303973815e-06,6.5435867303973815e-06
ZCRB1 (85437),-6.542672285974282e-06,6.542672285974282e-06
CETP (1071),-6.54174337212548e-06,6.54174337212548e-06
FBN2 (2201),-6.540843038897581e-06,6.540843038897581e-06
POLL (27343),-6.540308347202813e-06,6.540308347202813e-06
PLAGL1 (5325),-6.539529746870959e-06,6.539529746870959e-06
ECT2 (1894),6.538960664724382e-06,6.538960664724382e-06
FOXA3 (3171),6.538686011056774e-06,6.538686011056774e-06
AMMECR1L (83607),6.538585163136462e-06,6.538585163136462e-06
TEX26 (122046),6.537839337335601e-06,6.537839337335601e-06
ACSL5 (51703),-6.537672636958578e-06,6.537672636958578e-06
BAG6 (7917),-6.5375165233869894e-06,6.5375165233869894e-06
APLNR (187),-6.536277768920159e-06,6.536277768920159e-06
C17orf114 (119139905),-6.5359363147386294e-06,6.5359363147386294e-06
FSTL3 (10272),-6.535445140481538e-06,6.535445140481538e-06
PRRT2 (112476),-6.534852840822916e-06,6.534852840822916e-06
ZNF577 (84765),-6.533323977138635e-06,6.533323977138635e-06
MS4A2 (2206),-6.533272002574749e-06,6.533272002574749e-06
FKBP4 (2288),6.532739935633657e-06,6.532739935633657e-06
AP1M1 (8907),-6.531240142948242e-06,6.531240142948242e-06
SYNJ2BP (55333),6.530751711338731e-06,6.530751711338731e-06
ZNF92 (168374),6.530420871449084e-06,6.530420871449084e-06
MAGEB4 (4115),-6.530138613134017e-06,6.530138613134017e-06
TAAR8 (83551),6.526913405432728e-06,6.526913405432728e-06
UCHL1 (7345),-6.526706226205128e-06,6.526706226205128e-06
MYL9 (10398),-6.526549713780878e-06,6.526549713780878e-06
CD3E (916),6.526480924398402e-06,6.526480924398402e-06
RASD1 (51655),6.521196666800281e-06,6.521196666800281e-06
NEK11 (79858),-6.521187977438424e-06,6.521187977438424e-06
CDK13 (8621),6.519016959719798e-06,6.519016959719798e-06
MSRB1 (51734),-6.517862537369535e-06,6.517862537369535e-06
ST8SIA4 (7903),-6.5174749707997375e-06,6.5174749707997375e-06
C1orf122 (127687),6.51616034278484e-06,6.51616034278484e-06
AKR1A1 (10327),-6.515529265059511e-06,6.515529265059511e-06
RNASE8 (122665),-6.515207550483599e-06,6.515207550483599e-06
EIF4E (1977),6.514662213146319e-06,6.514662213146319e-06
TSC22D1 (8848),6.514286143649059e-06,6.514286143649059e-06
NOM1 (64434),6.512250425387435e-06,6.512250425387435e-06
LRRC69 (100130742),6.512050194199453e-06,6.512050194199453e-06
MAML1 (9794),6.511331789925457e-06,6.511331789925457e-06
NCAM2 (4685),6.511210007653531e-06,6.511210007653531e-06
WNT7A (7476),6.510912646820862e-06,6.510912646820862e-06
NLRP7 (199713),6.509685491340544e-06,6.509685491340544e-06
DCDC2 (51473),6.507879802337968e-06,6.507879802337968e-06
PMF1 (11243),6.507421468719649e-06,6.507421468719649e-06
KLK11 (11012),6.505587049766891e-06,6.505587049766891e-06
DCHS1 (8642),-6.504389278132752e-06,6.504389278132752e-06
NSMAF (8439),-6.5034899867290535e-06,6.5034899867290535e-06
BORCS6 (54785),-6.503401982267607e-06,6.503401982267607e-06
CD86 (942),6.502754621569434e-06,6.502754621569434e-06
FAM167B (84734),6.502699034245576e-06,6.502699034245576e-06
ADIPOR2 (79602),-6.502517561016844e-06,6.502517561016844e-06
SH3BP1 (23616),6.502191781520016e-06,6.502191781520016e-06
H3C12 (8356),6.501177790902949e-06,6.501177790902949e-06
PSTK (118672),6.500915219701195e-06,6.500915219701195e-06
MBD4 (8930),6.49979107247192e-06,6.49979107247192e-06
SPOCK1 (6695),-6.499644022547183e-06,6.499644022547183e-06
FLG2 (388698),6.499514205377517e-06,6.499514205377517e-06
DLL3 (10683),-6.499000060513469e-06,6.499000060513469e-06
FBXO6 (26270),6.498590814915611e-06,6.498590814915611e-06
CEP20 (123811),6.497940249499953e-06,6.497940249499953e-06
GUCD1 (83606),6.497090840458325e-06,6.497090840458325e-06
PRR33 (102724536),-6.496787503345861e-06,6.496787503345861e-06
SNRPE (6635),-6.496698452269687e-06,6.496698452269687e-06
EGR4 (1961),6.4966328380740236e-06,6.4966328380740236e-06
SLC34A3 (142680),6.496205332845483e-06,6.496205332845483e-06
HSPA2 (3306),6.495794087529247e-06,6.495794087529247e-06
TPRKB (51002),-6.493682786261068e-06,6.493682786261068e-06
RAB23 (51715),6.492245238772073e-06,6.492245238772073e-06
PPIH (10465),-6.492227823376992e-06,6.492227823376992e-06
HARS2 (23438),6.492185239308594e-06,6.492185239308594e-06
GRPEL1 (80273),-6.490532971055664e-06,6.490532971055664e-06
TFB2M (64216),6.4897111490707006e-06,6.4897111490707006e-06
CHERP (10523),6.48918961263403e-06,6.48918961263403e-06
ICOS (29851),6.487311088692215e-06,6.487311088692215e-06
AKR1D1 (6718),-6.487173995437501e-06,6.487173995437501e-06
C11orf54 (28970),6.4870991961494405e-06,6.4870991961494405e-06
SEPTIN10 (151011),-6.485916241936263e-06,6.485916241936263e-06
WNT8A (7478),6.485890075382283e-06,6.485890075382283e-06
ANXA2R (389289),6.484679772180066e-06,6.484679772180066e-06
AMER1 (139285),6.4846315941577605e-06,6.4846315941577605e-06
NUP205 (23165),6.483696482072381e-06,6.483696482072381e-06
GVQW3 (100506127),6.483647922674237e-06,6.483647922674237e-06
POLR3F (10621),6.483450567859658e-06,6.483450567859658e-06
RAB11A (8766),6.482471173772065e-06,6.482471173772065e-06
RADX (55086),6.481652859536769e-06,6.481652859536769e-06
DHH (50846),6.480835119368537e-06,6.480835119368537e-06
ALLC (55821),6.480193517895238e-06,6.480193517895238e-06
SRBD1 (55133),6.480182605824982e-06,6.480182605824982e-06
ADGRL2 (23266),-6.478754889954475e-06,6.478754889954475e-06
LRRC14 (9684),6.478313323134882e-06,6.478313323134882e-06
LRIG2 (9860),-6.478140897570459e-06,6.478140897570459e-06
MMP7 (4316),6.477896701176913e-06,6.477896701176913e-06
DCAF8L1 (139425),6.474947281480195e-06,6.474947281480195e-06
SMIM31 (100505989),6.474671034831717e-06,6.474671034831717e-06
METAP2 (10988),-6.473889707701336e-06,6.473889707701336e-06
FBXO42 (54455),6.473845816592494e-06,6.473845816592494e-06
CAVIN2 (8436),-6.473816362796568e-06,6.473816362796568e-06
PPP4R1 (9989),6.470687489822731e-06,6.470687489822731e-06
APOC2 (344),6.470380914644527e-06,6.470380914644527e-06
PAPOLA (10914),6.4694347249448335e-06,6.4694347249448335e-06
EPAS1 (2034),6.469400368542051e-06,6.469400368542051e-06
TSLP (85480),-6.465780754809603e-06,6.465780754809603e-06
COL10A1 (1300),-6.46561049095471e-06,6.46561049095471e-06
S100A11 (6282),-6.465395767436159e-06,6.465395767436159e-06
TFB1M (51106),-6.4652324394561535e-06,6.4652324394561535e-06
UNC119B (84747),6.464924000514064e-06,6.464924000514064e-06
DRGX (644168),-6.464631088599502e-06,6.464631088599502e-06
CPAMD8 (27151),6.464427917586411e-06,6.464427917586411e-06
THAP2 (83591),-6.464387207407064e-06,6.464387207407064e-06
VIRMA (25962),-6.4638981522472025e-06,6.4638981522472025e-06
PPP2CA (5515),6.4630851093091985e-06,6.4630851093091985e-06
SF3B2 (10992),-6.462203346882756e-06,6.462203346882756e-06
MUC5AC (4586),6.461915962672937e-06,6.461915962672937e-06
MAP1LC3A (84557),-6.461241030306e-06,6.461241030306e-06
RAPGEF3 (10411),6.460003217685893e-06,6.460003217685893e-06
NAP1L5 (266812),-6.459392815834162e-06,6.459392815834162e-06
HSPA14 (51182),-6.459266966133929e-06,6.459266966133929e-06
ZNF391 (346157),6.459143245424208e-06,6.459143245424208e-06
GPBP1 (65056),-6.458945677705634e-06,6.458945677705634e-06
PDE1B (5153),-6.458706322518717e-06,6.458706322518717e-06
IFNG (3458),6.458555687251165e-06,6.458555687251165e-06
MRPL13 (28998),6.458169975590865e-06,6.458169975590865e-06
HDGFL2 (84717),-6.457214622037767e-06,6.457214622037767e-06
TLK1 (9874),6.457136807131769e-06,6.457136807131769e-06
ZNF846 (162993),6.456968592966725e-06,6.456968592966725e-06
COPZ2 (51226),-6.4569547979532835e-06,6.4569547979532835e-06
DIAPH2 (1730),6.4569542531176615e-06,6.4569542531176615e-06
ZNF131 (7690),6.456490534650013e-06,6.456490534650013e-06
GSTM5 (2949),6.456320721586444e-06,6.456320721586444e-06
CAMK2N1 (55450),6.455384666237258e-06,6.455384666237258e-06
OR52M1 (119772),-6.453514815825163e-06,6.453514815825163e-06
CYB561D1 (284613),6.453257704432596e-06,6.453257704432596e-06
IL1RAPL2 (26280),6.450369685073761e-06,6.450369685073761e-06
SMARCA2 (6595),6.449935087234307e-06,6.449935087234307e-06
TYW3 (127253),-6.449899256890281e-06,6.449899256890281e-06
FSBP (100861412),6.447825872290326e-06,6.447825872290326e-06
PI15 (51050),6.447623344947104e-06,6.447623344947104e-06
FCGR2C (9103),6.4438394939012516e-06,6.4438394939012516e-06
CCNQ (92002),-6.44244636461703e-06,6.44244636461703e-06
KRT74 (121391),6.4420607458511876e-06,6.4420607458511876e-06
WNT3 (7473),-6.4380378830021145e-06,6.4380378830021145e-06
STAT3 (6774),6.4378183518663146e-06,6.4378183518663146e-06
FLACC1 (130540),6.436955433804834e-06,6.436955433804834e-06
CYB5D1 (124637),6.435759019302097e-06,6.435759019302097e-06
SLC25A42 (284439),6.434813315416305e-06,6.434813315416305e-06
PRM1 (5619),-6.434102637867322e-06,6.434102637867322e-06
SGO1 (151648),6.433727776475333e-06,6.433727776475333e-06
PAK1 (5058),6.433351796479444e-06,6.433351796479444e-06
TXNDC16 (57544),6.432163612902831e-06,6.432163612902831e-06
MRPL1 (65008),-6.431195409573868e-06,6.431195409573868e-06
AGTR1 (185),-6.4302236919914e-06,6.4302236919914e-06
H3C11 (8354),-6.429888619964125e-06,6.429888619964125e-06
SCGB3A1 (92304),-6.4295744730541765e-06,6.4295744730541765e-06
HES7 (84667),-6.4295508237747965e-06,6.4295508237747965e-06
TNKS1BP1 (85456),-6.429318892640842e-06,6.429318892640842e-06
ZNF629 (23361),-6.428445795720219e-06,6.428445795720219e-06
SERTM2 (401613),6.428090934436827e-06,6.428090934436827e-06
OAS2 (4939),-6.427026176273734e-06,6.427026176273734e-06
NIT1 (4817),6.4255063280084346e-06,6.4255063280084346e-06
PRSS35 (167681),6.424672852069704e-06,6.424672852069704e-06
GTPBP1 (9567),6.422944747716315e-06,6.422944747716315e-06
AGBL4 (84871),-6.422540912198084e-06,6.422540912198084e-06
PIGF (5281),6.422001583315974e-06,6.422001583315974e-06
RPGRIP1L (23322),-6.421985040029017e-06,6.421985040029017e-06
QPRT (23475),-6.4213640225207366e-06,6.4213640225207366e-06
BBS12 (166379),6.4191643602309425e-06,6.4191643602309425e-06
HSPBP1 (23640),6.418732703395425e-06,6.418732703395425e-06
CT45A9 (102723680),6.4182145194182925e-06,6.4182145194182925e-06
OR11L1 (391189),6.4177355848946556e-06,6.4177355848946556e-06
LCE3B (353143),6.417381831148711e-06,6.417381831148711e-06
TRARG1 (286753),-6.417043870242617e-06,6.417043870242617e-06
RRN3 (54700),6.416493875104918e-06,6.416493875104918e-06
TRIM59 (286827),-6.416451086739584e-06,6.416451086739584e-06
STPG4 (285051),-6.416135537907921e-06,6.416135537907921e-06
DNAH3 (55567),-6.413862059224265e-06,6.413862059224265e-06
FZD5 (7855),6.412172113327807e-06,6.412172113327807e-06
CTDSP2 (10106),-6.412057544002158e-06,6.412057544002158e-06
ZNF319 (57567),-6.411941316351409e-06,6.411941316351409e-06
DEFB130A (245940),6.411917025287214e-06,6.411917025287214e-06
DEFB130B (100133267),6.411917025287214e-06,6.411917025287214e-06
OR4A8 (81315),6.411917025287213e-06,6.411917025287213e-06
KRTAP6-2 (337967),6.4119170252872126e-06,6.4119170252872126e-06
XAGE3 (170626),6.410319661919297e-06,6.410319661919297e-06
RNF19B (127544),6.409949829778721e-06,6.409949829778721e-06
PMCH (5367),6.409143933894603e-06,6.409143933894603e-06
SLFN14 (342618),6.4065352346071804e-06,6.4065352346071804e-06
RHO (6010),6.402363008234027e-06,6.402363008234027e-06
ATP11C (286410),-6.402358476644538e-06,6.402358476644538e-06
ADH1B (125),6.401730964054924e-06,6.401730964054924e-06
FBXO32 (114907),-6.4015294440734624e-06,6.4015294440734624e-06
OR4F15 (390649),-6.401431014978037e-06,6.401431014978037e-06
PPP2R5E (5529),-6.401042607354424e-06,6.401042607354424e-06
DMAP1 (55929),-6.400788787522715e-06,6.400788787522715e-06
PKD1 (5310),-6.400064275683415e-06,6.400064275683415e-06
ZDHHC9 (51114),6.399384831167375e-06,6.399384831167375e-06
KLHL10 (317719),6.3993624053312475e-06,6.3993624053312475e-06
DYNLT4 (343521),6.397779147206784e-06,6.397779147206784e-06
LRP3 (4037),6.395067684435978e-06,6.395067684435978e-06
IPO9 (55705),6.393496823791357e-06,6.393496823791357e-06
GPC1 (2817),-6.392878004707217e-06,6.392878004707217e-06
DPPA5 (340168),6.39272326536524e-06,6.39272326536524e-06
GPRIN1 (114787),6.392493602532621e-06,6.392493602532621e-06
NFX1 (4799),6.391592472301157e-06,6.391592472301157e-06
DNAJC25 (548645),-6.3912583942696485e-06,6.3912583942696485e-06
C2orf49 (79074),-6.391001002131565e-06,6.391001002131565e-06
OR2H1 (26716),-6.390117779496911e-06,6.390117779496911e-06
PAFAH1B3 (5050),6.3900187269613775e-06,6.3900187269613775e-06
EIF2B4 (8890),-6.389778954948244e-06,6.389778954948244e-06
OR2T2 (401992),6.3896574068411595e-06,6.3896574068411595e-06
SNRNP35 (11066),-6.388029629236917e-06,6.388029629236917e-06
WDR53 (348793),6.387936210852127e-06,6.387936210852127e-06
OR13C9 (286362),-6.38722788954034e-06,6.38722788954034e-06
CLSTN2 (64084),-6.387106398111994e-06,6.387106398111994e-06
ZC3HC1 (51530),6.386695450914996e-06,6.386695450914996e-06
SNRNP25 (79622),6.385094248572013e-06,6.385094248572013e-06
NAPA (8775),6.382691228133429e-06,6.382691228133429e-06
DRD1 (1812),-6.382109048578206e-06,6.382109048578206e-06
OR4C13 (283092),-6.381639302399112e-06,6.381639302399112e-06
MDM2 (4193),6.381335909104443e-06,6.381335909104443e-06
VWCE (220001),-6.381234618744445e-06,6.381234618744445e-06
CTXN1 (404217),-6.3811248897369565e-06,6.3811248897369565e-06
TRIM49C (642612),6.380282587148863e-06,6.380282587148863e-06
MMS22L (253714),6.380145240686455e-06,6.380145240686455e-06
ADAMTS7 (11173),-6.3799551283916085e-06,6.3799551283916085e-06
HARBI1 (283254),6.3796433857420695e-06,6.3796433857420695e-06
MICALL1 (85377),6.379504072342033e-06,6.379504072342033e-06
HAND2 (9464),-6.378951291234979e-06,6.378951291234979e-06
PSMC2 (5701),6.378224806425192e-06,6.378224806425192e-06
RASGEF1B (153020),6.377236257781258e-06,6.377236257781258e-06
MPPED1 (758),-6.376528833648746e-06,6.376528833648746e-06
KLF4 (9314),6.375888286778576e-06,6.375888286778576e-06
ARPC5 (10092),6.3753160584709175e-06,6.3753160584709175e-06
LPCAT1 (79888),-6.3742711733421755e-06,6.3742711733421755e-06
TMEM38B (55151),6.373895349458387e-06,6.373895349458387e-06
OR4N5 (390437),6.372728143150702e-06,6.372728143150702e-06
EIF4EBP3 (8637),6.372688072798299e-06,6.372688072798299e-06
CGB1 (114335),6.372661394346073e-06,6.372661394346073e-06
ATOX1 (475),-6.372653806233203e-06,6.372653806233203e-06
EVI5L (115704),-6.371522619692735e-06,6.371522619692735e-06
TMEM132C (92293),6.370163136451403e-06,6.370163136451403e-06
ZNF582 (147948),-6.367426620978419e-06,6.367426620978419e-06
PPM1L (151742),6.366528904736849e-06,6.366528904736849e-06
ADH5 (128),-6.366440539632001e-06,6.366440539632001e-06
ZNF138 (7697),6.366433008352699e-06,6.366433008352699e-06
PKHD1L1 (93035),-6.365663933240918e-06,6.365663933240918e-06
H2AL3 (115482686),6.3655640147120445e-06,6.3655640147120445e-06
AGO4 (192670),6.36326619846264e-06,6.36326619846264e-06
F2RL3 (9002),-6.363200820292579e-06,6.363200820292579e-06
SFPQ (6421),-6.3622201938374265e-06,6.3622201938374265e-06
CDH10 (1008),-6.360503867035734e-06,6.360503867035734e-06
TGIF2 (60436),-6.3603062262156786e-06,6.3603062262156786e-06
TEAD4 (7004),-6.359376618012847e-06,6.359376618012847e-06
EMSY (56946),6.358419742210163e-06,6.358419742210163e-06
XKR7 (343702),-6.35655250656768e-06,6.35655250656768e-06
PPP1R27 (116729),6.35625898033645e-06,6.35625898033645e-06
C1QTNF9B (387911),6.356241223955522e-06,6.356241223955522e-06
CEMIP (57214),6.355137132557495e-06,6.355137132557495e-06
CERK (64781),-6.354946313442765e-06,6.354946313442765e-06
SERPINI1 (5274),6.354189194861423e-06,6.354189194861423e-06
ONECUT1 (3175),6.3541195002819306e-06,6.3541195002819306e-06
ERH (2079),-6.353843838851154e-06,6.353843838851154e-06
POLB (5423),6.353613040972239e-06,6.353613040972239e-06
TRA2B (6434),6.35328909586393e-06,6.35328909586393e-06
ADIPOQ (9370),6.3505329121066935e-06,6.3505329121066935e-06
CD2 (914),6.350421687448201e-06,6.350421687448201e-06
WBP11 (51729),6.349604950674447e-06,6.349604950674447e-06
NDUFB10 (4716),-6.34926235746981e-06,6.34926235746981e-06
ARL4D (379),-6.347911504581615e-06,6.347911504581615e-06
PPFIBP1 (8496),-6.347479645921489e-06,6.347479645921489e-06
EMG1 (10436),-6.346305664317765e-06,6.346305664317765e-06
PRAMEF6 (440561),6.345352845455896e-06,6.345352845455896e-06
ZNF717 (100131827),-6.345072699570701e-06,6.345072699570701e-06
TRAPPC12 (51112),-6.343552082145699e-06,6.343552082145699e-06
OR10A3 (26496),-6.343323800867114e-06,6.343323800867114e-06
DAZ3 (57054),6.340190243758254e-06,6.340190243758254e-06
ZNF732 (654254),6.3394020689438294e-06,6.3394020689438294e-06
HIGD1B (51751),6.339139542978089e-06,6.339139542978089e-06
RPIA (22934),-6.337474753373521e-06,6.337474753373521e-06
MICAL1 (64780),-6.336882669340378e-06,6.336882669340378e-06
MRPS30 (10884),-6.336424371528767e-06,6.336424371528767e-06
PAGE5 (90737),6.333363041488824e-06,6.333363041488824e-06
TMEM45A (55076),-6.331890683895569e-06,6.331890683895569e-06
SLC25A10 (1468),6.3305340067872406e-06,6.3305340067872406e-06
KLF3 (51274),6.329067148073627e-06,6.329067148073627e-06
CRYZ (1429),-6.328662254185277e-06,6.328662254185277e-06
RHOU (58480),6.3264648788237414e-06,6.3264648788237414e-06
H4C7 (8369),6.325920778793198e-06,6.325920778793198e-06
ACTBL2 (345651),-6.325556394343171e-06,6.325556394343171e-06
CALR (811),-6.325296611613606e-06,6.325296611613606e-06
C1orf53 (388722),6.325127565913756e-06,6.325127565913756e-06
FCN3 (8547),6.322606455310501e-06,6.322606455310501e-06
PAXBP1 (94104),6.3217376936170764e-06,6.3217376936170764e-06
VPS11 (55823),-6.3200024988729e-06,6.3200024988729e-06
KLK12 (43849),-6.319371240721883e-06,6.319371240721883e-06
UBE2B (7320),-6.3192326613945575e-06,6.3192326613945575e-06
ANKRD16 (54522),6.3190882959946985e-06,6.3190882959946985e-06
TRAPPC11 (60684),6.318724673767881e-06,6.318724673767881e-06
PEAK1 (79834),6.317900914974009e-06,6.317900914974009e-06
BEND6 (221336),-6.316955963075811e-06,6.316955963075811e-06
EXOSC3 (51010),-6.316518407527477e-06,6.316518407527477e-06
PAGR1 (79447),6.316363125015696e-06,6.316363125015696e-06
ADCY7 (113),-6.314589184010762e-06,6.314589184010762e-06
SLC35B2 (347734),6.313411759281235e-06,6.313411759281235e-06
BTLA (151888),-6.311081073847667e-06,6.311081073847667e-06
MRRF (92399),6.310422881458972e-06,6.310422881458972e-06
PRAMEF7 (441871),6.3092047523322656e-06,6.3092047523322656e-06
DCAF8L2 (347442),-6.3081575408822625e-06,6.3081575408822625e-06
